user,name,hours,hours_rating
92651253,Call of Duty Modern Warfare 3,289.0,5.0
92651253,Call of Duty Modern Warfare 3 - Multiplayer,527.0,5.0
92663477,AdVenture Capitalist,2.4,1.0
92663477,Age of Empires II HD Edition,4.3,2.0
92663477,Clicker Heroes,34.0,5.0
92663477,Counter-Strike Global Offensive,76.0,5.0
92663477,DayZ,13.3,4.0
92663477,Deus Ex Human Revolution,5.0,2.0
92663477,Nosgoth,12.9,4.0
92663477,PAYDAY 2,9.3,3.0
92663477,Rocket League,27.0,5.0
92663477,Saints Row IV,6.5,2.0
92663477,Saints Row The Third,14.0,4.0
92663477,South Park The Stick of Truth,5.4,2.0
92663477,The Elder Scrolls V Skyrim,32.0,5.0
92663477,Torchlight II,2.3,1.0
92669869,Terraria,5.4,2.0
92669869,The Elder Scrolls V Skyrim,21.0,4.0
92788681,Call of Duty Modern Warfare 3,4.9,2.0
92788681,Call of Duty Modern Warfare 3 - Multiplayer,9.1,3.0
92842632,Chivalry Medieval Warfare,6.9,2.0
92842632,Dungeon Defenders,16.8,4.0
92842632,Team Fortress 2,27.0,5.0
92842809,Terraria,4.8,2.0
92843672,Counter-Strike Source,175.0,5.0
92901130,Football Manager 2012,1014.0,5.0
92901130,Football Manager 2014,1456.0,5.0
92904111,Empire Total War,18.0,4.0
92904111,Total War SHOGUN 2,3.1,1.0
92914917,BioShock Infinite,11.9,3.0
92914917,Counter-Strike,3.8,1.0
92914917,Counter-Strike Global Offensive,303.0,5.0
92914917,Counter-Strike Source,16.3,4.0
92914917,Dead Island,32.0,5.0
92914917,Dota 2,3738.0,5.0
92914917,Garry's Mod,2.4,1.0
92914917,Insurgency,5.3,2.0
92914917,Just Cause 2,2.5,1.0
92914917,Left 4 Dead 2,15.3,4.0
92914917,Natural Selection 2,4.9,2.0
92914917,Orcs Must Die! 2,11.7,3.0
92914917,PAYDAY The Heist,2.4,1.0
92914917,Rising Storm/Red Orchestra 2 Multiplayer,3.6,1.0
92914917,Rust,96.0,5.0
92914917,Saints Row The Third,10.9,3.0
92914917,Super Meat Boy,5.9,2.0
92914917,Team Fortress 2,4.1,2.0
92929791,Dota 2,30.0,5.0
92940732,Counter-Strike,1899.0,5.0
92940732,Counter-Strike Global Offensive,221.0,5.0
92940732,Counter-Strike Source,5.8,2.0
92940732,The Elder Scrolls V Skyrim,4.6,2.0
92958887,Batman Arkham City GOTY,17.9,4.0
92958887,Borderlands 2,41.0,5.0
92958887,Space Engineers,37.0,5.0
92965596,Sid Meier's Civilization V,2.3,1.0
93021129,Team Fortress 2,127.0,5.0
93030550,Dota 2,2.5,1.0
93030550,Empire Total War,202.0,5.0
93030550,Just Cause 2,9.2,3.0
93030550,Terraria,4.7,2.0
93030550,Total War SHOGUN 2,26.0,5.0
93034535,Call of Duty Modern Warfare 3,8.1,3.0
93034535,Call of Duty Modern Warfare 3 - Multiplayer,25.0,5.0
93054621,Call of Duty Modern Warfare 3 - Multiplayer,109.0,5.0
93085014,Star Wars - Battlefront II,7.0,2.0
93085014,Total War ROME II - Emperor Edition,31.0,5.0
93108463,Left 4 Dead 2,7.6,2.0
93108463,Sid Meier's Civilization V,18.2,4.0
93189271,Arma 3,16.1,4.0
93189271,Call of Duty Black Ops,37.0,5.0
93189271,Call of Duty Black Ops II - Multiplayer,4.5,2.0
93189271,Call of Duty Black Ops II - Zombies,4.7,2.0
93189271,Call of Duty Modern Warfare 3,16.6,4.0
93189271,Call of Duty Modern Warfare 3 - Multiplayer,102.0,5.0
93189271,Counter-Strike Global Offensive,120.0,5.0
93189271,DayZ,1555.0,5.0
93189271,Left 4 Dead 2,4.3,2.0
93189271,Rust,3.2,1.0
93189271,Unturned,2.5,1.0
93203004,Team Fortress 2,8.3,3.0
93212858,Dead Island,7.7,2.0
93259090,Counter-Strike Global Offensive,30.0,5.0
93259090,Garry's Mod,2.7,1.0
93259090,Left 4 Dead 2,7.3,2.0
93259090,Team Fortress 2,2.7,1.0
93259090,Terraria,7.9,2.0
93269664,Dota 2,12.3,4.0
93275329,BioShock Infinite,49.0,5.0
93275329,Call of Duty Modern Warfare 2,52.0,5.0
93275329,Call of Duty Modern Warfare 2 - Multiplayer,121.0,5.0
93275329,Castle Crashers,3.3,1.0
93275329,Clicker Heroes,7.2,2.0
93275329,Dota 2,4.0,1.0
93275329,Far Cry 3,93.0,5.0
93275329,Garry's Mod,49.0,5.0
93275329,Grand Theft Auto IV,20.0,4.0
93275329,Half-Life 2,104.0,5.0
93275329,Half-Life 2 Episode One,22.0,4.0
93275329,Half-Life 2 Episode Two,27.0,5.0
93275329,Hitman Absolution,12.6,4.0
93275329,Just Cause 2,12.0,3.0
93275329,Left 4 Dead 2,8.3,3.0
93275329,Mirror's Edge,36.0,5.0
93275329,PAYDAY 2,15.6,4.0
93275329,PlanetSide 2,2.6,1.0
93275329,Portal,22.0,4.0
93275329,Portal 2,74.0,5.0
93275329,Saints Row IV,18.4,4.0
93275329,Saints Row The Third,27.0,5.0
93275329,Sleeping Dogs,35.0,5.0
93275329,Sniper Elite V2,3.9,1.0
93275329,Team Fortress 2,16.0,4.0
93275329,The Elder Scrolls V Skyrim,5.7,2.0
93275329,Tomb Raider,10.7,3.0
93290614,Dota 2,1760.0,5.0
93300963,Dota 2,776.0,5.0
93300963,Left 4 Dead 2,32.0,5.0
93300963,Mafia II,11.3,3.0
93300963,Metro 2033,17.4,4.0
93300963,Team Fortress 2,4.7,2.0
93301496,Team Fortress 2,175.0,5.0
93313267,Rust,5.3,2.0
93326304,The Elder Scrolls V Skyrim,62.0,5.0
93341815,Age of Empires III Complete Collection,23.0,4.0
93341815,Borderlands,2.5,1.0
93341815,Borderlands 2,60.0,5.0
93341815,Borderlands The Pre-Sequel,10.0,3.0
93341815,Fallout New Vegas,3.3,1.0
93341815,Half-Life 2,14.6,4.0
93341815,Left 4 Dead,3.1,1.0
93341815,Left 4 Dead 2,13.8,4.0
93341815,Portal,5.1,2.0
93341815,Robocraft,12.5,4.0
93341815,Team Fortress 2,3.2,1.0
93341815,Warframe,4.6,2.0
93345965,Sid Meier's Civilization V,115.0,5.0
93345965,Team Fortress 2,124.0,5.0
93413084,Amnesia The Dark Descent,2.6,1.0
93413084,Call of Duty Modern Warfare 3,2.3,1.0
93413084,Counter-Strike Global Offensive,1342.0,5.0
93413084,Counter-Strike Source,58.0,5.0
93413084,DC Universe Online,91.0,5.0
93413084,Deus Ex Human Revolution,13.3,4.0
93413084,Dota 2,317.0,5.0
93413084,Garry's Mod,70.0,5.0
93413084,Left 4 Dead 2,13.3,4.0
93413084,PAYDAY 2,2.2,1.0
93413084,Portal 2,10.4,3.0
93413084,Rust,85.0,5.0
93413084,Team Fortress 2,29.0,5.0
93413084,The Binding of Isaac,6.5,2.0
93413084,The Walking Dead,8.4,3.0
93413084,Unturned,13.7,4.0
93458820,Team Fortress 2,5.0,2.0
93478035,Counter-Strike Global Offensive,7.9,2.0
93478035,Dota 2,1576.0,5.0
93478035,Garry's Mod,64.0,5.0
93514355,Team Fortress 2,2.9,1.0
93575977,Mafia II,4.4,2.0
93578126,Dota 2,1648.0,5.0
93644606,BattleBlock Theater,6.8,2.0
93644606,Borderlands 2,16.6,4.0
93644606,Call of Duty Black Ops II - Multiplayer,5.5,2.0
93644606,Don't Starve Together Beta,4.7,2.0
93644606,Garry's Mod,170.0,5.0
93644606,Left 4 Dead 2,15.1,4.0
93644606,No More Room in Hell,9.3,3.0
93644606,Portal 2,52.0,5.0
93644606,Team Fortress 2,41.0,5.0
93644606,Unturned,2.6,1.0
93644606,Warframe,5.6,2.0
93669877,Magicka,2.9,1.0
93669877,The Elder Scrolls V Skyrim,12.1,4.0
93697357,Team Fortress 2,15.4,4.0
93724705,Call of Duty Modern Warfare 2,2.9,1.0
93724705,Call of Duty Modern Warfare 2 - Multiplayer,16.3,4.0
93724705,Call of Duty Modern Warfare 3,5.7,2.0
93724705,Call of Duty Modern Warfare 3 - Multiplayer,162.0,5.0
93812486,DC Universe Online,624.0,5.0
93812486,Super Meat Boy,10.0,3.0
93882483,Alien Swarm,3.1,1.0
93882483,Call of Duty Black Ops II,20.0,4.0
93882483,Call of Duty Black Ops II - Multiplayer,31.0,5.0
93882483,Call of Duty Black Ops II - Zombies,17.1,4.0
93882483,Call of Duty Modern Warfare 3,33.0,5.0
93882483,Call of Duty Modern Warfare 3 - Multiplayer,141.0,5.0
93882483,Counter-Strike Global Offensive,156.0,5.0
93882483,Left 4 Dead 2,71.0,5.0
93882483,Rust,79.0,5.0
93882483,Team Fortress 2,131.0,5.0
93882483,Unturned,8.7,3.0
93907820,Dota 2,358.0,5.0
93950791,Sid Meier's Civilization V,5720.0,5.0
93963263,Call of Duty Modern Warfare 3,7.2,2.0
94019469,ARK Survival Evolved,491.0,5.0
94019469,Dota 2,11.5,3.0
94019469,Heroes & Generals,2.7,1.0
94019469,RIFT,16.5,4.0
94019469,The Elder Scrolls V Skyrim,19.7,4.0
94019469,Warface,3.3,1.0
94086389,Call of Duty Modern Warfare 3,163.0,5.0
94086389,Call of Duty Modern Warfare 3 - Multiplayer,249.0,5.0
94088853,Age of Empires II HD Edition,27.0,5.0
94088853,Banished,45.0,5.0
94088853,Borderlands 2,25.0,5.0
94088853,Dota 2,15.6,4.0
94088853,Dungeon Defenders,14.3,4.0
94088853,Far Cry 3,29.0,5.0
94088853,Goat Simulator,6.2,2.0
94088853,Mirror's Edge,5.4,2.0
94088853,Portal 2,8.1,3.0
94088853,Sid Meier's Civilization V,253.0,5.0
94088853,Terraria,11.2,3.0
94088853,The Elder Scrolls V Skyrim,320.0,5.0
94088853,The Forest,12.6,4.0
94088853,Unturned,16.8,4.0
94110492,Alan Wake,3.1,1.0
94110492,Assassin's Creed IV Black Flag,37.0,5.0
94110492,BioShock Infinite,4.2,2.0
94110492,Call of Duty Black Ops II,2.8,1.0
94110492,Call of Duty Black Ops II - Multiplayer,16.3,4.0
94110492,Call of Duty Modern Warfare 2,6.2,2.0
94110492,Call of Duty Modern Warfare 2 - Multiplayer,159.0,5.0
94110492,Call of Duty Modern Warfare 3,6.0,2.0
94110492,Call of Duty Modern Warfare 3 - Multiplayer,98.0,5.0
94110492,Crusader Kings II,192.0,5.0
94110492,DC Universe Online,3.4,1.0
94110492,Deus Ex Human Revolution,7.1,2.0
94110492,FTL Faster Than Light,17.3,4.0
94110492,Fallout 3 - Game of the Year Edition,2.5,1.0
94110492,L.A. Noire,5.2,2.0
94110492,Prison Architect,23.0,4.0
94110492,Sleeping Dogs,22.0,4.0
94110492,Sniper Elite V2,10.6,3.0
94110492,The Elder Scrolls V Skyrim,54.0,5.0
94110492,Tomb Raider,7.6,2.0
94110492,Total War ROME II - Emperor Edition,17.8,4.0
94110492,XCOM Enemy Unknown,31.0,5.0
94120095,PAYDAY The Heist,2.2,1.0
94120095,Rising Storm/Red Orchestra 2 Multiplayer,3.5,1.0
94120095,Team Fortress 2,1120.0,5.0
94142618,Portal,2.1,1.0
94142618,Portal 2,6.7,2.0
94145419,Call of Duty Modern Warfare 3,13.0,4.0
94152935,Terraria,6.4,2.0
94161846,7 Days to Die,42.0,5.0
94161846,Call of Duty Modern Warfare 3,47.0,5.0
94161846,Call of Duty Modern Warfare 3 - Multiplayer,308.0,5.0
94161846,Counter-Strike Global Offensive,412.0,5.0
94161846,Tropico 4,24.0,4.0
94161846,"Warhammer 40,000 Dawn of War II",22.0,4.0
94186745,The Elder Scrolls V Skyrim,78.0,5.0
94195027,Call of Duty Black Ops II,7.6,2.0
94195027,Call of Duty Black Ops II - Multiplayer,109.0,5.0
94195027,Call of Duty Black Ops II - Zombies,3.7,1.0
94195027,Call of Duty Modern Warfare 3,11.0,3.0
94195027,Call of Duty Modern Warfare 3 - Multiplayer,59.0,5.0
94195027,Counter-Strike Global Offensive,213.0,5.0
94195027,Counter-Strike Source,230.0,5.0
94195027,DC Universe Online,46.0,5.0
94195027,Day of Defeat Source,3.0,1.0
94195027,Half-Life 2 Deathmatch,3.3,1.0
94195027,Marvel Heroes 2015,2.3,1.0
94195027,Tom Clancy's Ghost Recon Phantoms - EU,4.0,1.0
94195027,Warframe,49.0,5.0
94229851,DayZ,65.0,5.0
94229851,Euro Truck Simulator 2,75.0,5.0
94229851,Terraria,5.1,2.0
94231294,The Elder Scrolls V Skyrim,91.0,5.0
94239910,The Elder Scrolls V Skyrim,8.4,3.0
94269421,AdVenture Capitalist,42.0,5.0
94269421,Alan Wake,4.6,2.0
94269421,BioShock,13.9,4.0
94269421,BioShock Infinite,19.0,4.0
94269421,Borderlands 2,47.0,5.0
94269421,Dishonored,9.8,3.0
94269421,Fallout 3 - Game of the Year Edition,24.0,4.0
94269421,Fallout 4,10.1,3.0
94269421,Fallout New Vegas,11.0,3.0
94269421,L.A. Noire,42.0,5.0
94269421,Mass Effect,44.0,5.0
94269421,PAYDAY 2,7.5,2.0
94269421,PlanetSide 2,50.0,5.0
94269421,Portal,5.9,2.0
94269421,Portal 2,8.3,3.0
94269421,Prison Architect,5.9,2.0
94269421,Sid Meier's Civilization V,7.5,2.0
94269421,South Park The Stick of Truth,58.0,5.0
94269421,Terraria,3.0,1.0
94269421,The Elder Scrolls V Skyrim,225.0,5.0
94297466,Football Manager 2012,553.0,5.0
94297466,Football Manager 2014,21.0,4.0
94299484,Counter-Strike Global Offensive,12.6,4.0
94299484,Dota 2,22.0,4.0
94299484,Empire Total War,4.9,2.0
94299484,Far Cry 3,8.4,3.0
94299484,Just Cause 2,36.0,5.0
94299484,Just Cause 2 Multiplayer Mod,9.3,3.0
94299484,Path of Exile,2.6,1.0
94299484,PlanetSide 2,9.0,3.0
94299484,Rocket League,6.6,2.0
94299484,Sid Meier's Civilization Beyond Earth,53.0,5.0
94299484,Sid Meier's Civilization V,24.0,4.0
94299484,Space Engineers,51.0,5.0
94299484,Starbound,28.0,5.0
94299484,Team Fortress 2,8.7,3.0
94299484,Terraria,36.0,5.0
94299484,Total War ROME II - Emperor Edition,48.0,5.0
94299484,Unturned,15.7,4.0
94299484,War Thunder,184.0,5.0
94335638,The Elder Scrolls V Skyrim,149.0,5.0
94356420,Call of Duty Black Ops,10.7,3.0
94379559,Alan Wake,10.8,3.0
94379559,Call of Duty Modern Warfare 3,40.0,5.0
94379559,Hitman Absolution,10.3,3.0
94396146,The Elder Scrolls V Skyrim,24.0,4.0
94428876,Fallout New Vegas,45.0,5.0
94428876,L.A. Noire,2.5,1.0
94428876,Sid Meier's Civilization V,10.3,3.0
94428876,Total War SHOGUN 2,3.5,1.0
94510414,Dota 2,588.0,5.0
94510414,Team Fortress 2,34.0,5.0
94521606,Don't Starve,7.4,2.0
94521606,Left 4 Dead 2,9.1,3.0
94521606,TERA,20.0,4.0
94521606,Terraria,18.6,4.0
94521606,The Elder Scrolls V Skyrim,2.1,1.0
94521606,The Walking Dead,12.5,4.0
94610298,Football Manager 2012,247.0,5.0
94670160,Call of Duty Black Ops II,5.1,2.0
94670160,Call of Duty Black Ops II - Multiplayer,357.0,5.0
94670160,Call of Duty Black Ops II - Zombies,44.0,5.0
94670160,Call of Duty Ghosts - Multiplayer,97.0,5.0
94670160,Call of Duty Modern Warfare 3,30.0,5.0
94670160,Call of Duty Modern Warfare 3 - Multiplayer,689.0,5.0
94689795,Counter-Strike,53.0,5.0
94689795,Counter-Strike Source,5.7,2.0
94690173,Sid Meier's Civilization V,3.5,1.0
94698408,Alien Swarm,2.2,1.0
94698408,Team Fortress 2,4.8,2.0
94708312,Call of Duty Modern Warfare 3,5.5,2.0
94708312,Call of Duty Modern Warfare 3 - Multiplayer,27.0,5.0
94708312,Killing Floor,8.2,3.0
94712912,Counter-Strike Global Offensive,36.0,5.0
94712912,Team Fortress 2,188.0,5.0
94819329,The Elder Scrolls V Skyrim,341.0,5.0
94851051,Chivalry Medieval Warfare,468.0,5.0
94851051,Counter-Strike Global Offensive,36.0,5.0
94851051,Deus Ex Human Revolution,35.0,5.0
94851051,Dota 2,736.0,5.0
94851051,Garry's Mod,7.2,2.0
94851051,H1Z1,10.3,3.0
94851051,Mount & Blade Warband,9.4,3.0
94851051,Natural Selection 2,5.1,2.0
94851051,PAYDAY 2,30.0,5.0
94851051,The Elder Scrolls V Skyrim,22.0,4.0
94851051,The Witcher Enhanced Edition,12.2,4.0
94862562,Terraria,7.0,2.0
94936385,Counter-Strike,391.0,5.0
94936385,Counter-Strike Condition Zero,23.0,4.0
94936385,Counter-Strike Global Offensive,537.0,5.0
94936385,Counter-Strike Source,74.0,5.0
94936385,Dead Island,31.0,5.0
94936385,Dead Island Epidemic,10.9,3.0
94936385,Dota 2,1411.0,5.0
94936385,Garry's Mod,168.0,5.0
94936385,Grand Theft Auto IV,67.0,5.0
94936385,Grand Theft Auto V,54.0,5.0
94936385,Heroes & Generals,7.4,2.0
94936385,Killing Floor,3.8,1.0
94936385,Left 4 Dead,20.0,4.0
94936385,Left 4 Dead 2,15.2,4.0
94936385,Magicka Wizard Wars,2.4,1.0
94936385,Max Payne 3,36.0,5.0
94936385,Metro 2033,11.5,3.0
94936385,Neverwinter,20.0,4.0
94936385,No More Room in Hell,7.5,2.0
94936385,Nosgoth,3.0,1.0
94936385,PAYDAY 2,93.0,5.0
94936385,PAYDAY The Heist,12.9,4.0
94936385,Portal 2,21.0,4.0
94936385,Rising Storm/Red Orchestra 2 Multiplayer,4.1,2.0
94936385,Rust,37.0,5.0
94936385,Saints Row IV,18.7,4.0
94936385,Saints Row The Third,32.0,5.0
94936385,Serious Sam 3 BFE,10.3,3.0
94936385,Team Fortress 2,66.0,5.0
94936385,War Thunder,7.5,2.0
95026679,Call of Duty Modern Warfare 3,34.0,5.0
95026679,Call of Duty Modern Warfare 3 - Multiplayer,298.0,5.0
95028545,Terraria,193.0,5.0
95037089,Age of Empires II HD Edition,4.9,2.0
95037089,Fallout 4,50.0,5.0
95037089,Grand Theft Auto V,65.0,5.0
95037089,Mass Effect,9.0,3.0
95037089,The Elder Scrolls V Skyrim,273.0,5.0
95037089,The Witcher 3 Wild Hunt,18.4,4.0
95044091,Call of Duty Modern Warfare 2,10.0,3.0
95044091,Call of Duty Modern Warfare 2 - Multiplayer,4.3,2.0
95044091,Company of Heroes 2,17.6,4.0
95044091,Napoleon Total War,23.0,4.0
95044091,Tropico 4,15.4,4.0
95059220,Call of Duty Ghosts,8.2,3.0
95059220,Call of Duty Ghosts - Multiplayer,23.0,4.0
95059220,Call of Duty Modern Warfare 3 - Multiplayer,543.0,5.0
95059220,Hitman Absolution,15.8,4.0
95084569,BattleBlock Theater,5.8,2.0
95084569,Borderlands 2,4.6,2.0
95084569,Counter-Strike Global Offensive,24.0,4.0
95084569,Garry's Mod,3.4,1.0
95084569,Hitman Absolution,11.2,3.0
95084569,Killing Floor,3.1,1.0
95084569,Left 4 Dead 2,16.9,4.0
95084569,No More Room in Hell,10.0,3.0
95084569,PAYDAY The Heist,7.7,2.0
95084569,Team Fortress 2,27.0,5.0
95084569,Unturned,12.9,4.0
95137775,Euro Truck Simulator 2,22.0,4.0
95137775,Metro Last Light,3.7,1.0
95137775,Starbound,4.1,2.0
95137775,The Forest,29.0,5.0
95137775,Tomb Raider,17.1,4.0
95181268,Clicker Heroes,33.0,5.0
95181268,Company of Heroes 2,32.0,5.0
95181268,Counter-Strike Global Offensive,6.2,2.0
95181268,Dota 2,3.9,1.0
95181268,Heroes & Generals,35.0,5.0
95181268,Insurgency,4.2,2.0
95181268,Prison Architect,32.0,5.0
95181268,Robocraft,2.6,1.0
95181268,Team Fortress 2,55.0,5.0
95181268,The Mighty Quest For Epic Loot,26.0,5.0
95181268,Tom Clancy's Ghost Recon Phantoms - NA,21.0,4.0
95181268,Trove,3.4,1.0
95181268,Unturned,35.0,5.0
95181268,War Thunder,36.0,5.0
95181268,Warface,14.8,4.0
95221376,Football Manager 2012,206.0,5.0
95273667,Call of Duty Modern Warfare 3,11.9,3.0
95279056,Arma 2 Operation Arrowhead,52.0,5.0
95279056,Arma 3,30.0,5.0
95279056,BioShock Infinite,11.5,3.0
95279056,DayZ,13.5,4.0
95279056,Fallout New Vegas,2.2,1.0
95279056,Hitman Absolution,3.6,1.0
95279056,The Elder Scrolls V Skyrim,4.1,2.0
95325409,BioShock Infinite,25.0,5.0
95325409,Saints Row The Third,5.7,2.0
95325409,The Elder Scrolls V Skyrim,5.0,2.0
95347493,Dota 2,9.4,3.0
95347493,Team Fortress 2,23.0,4.0
95362226,Football Manager 2012,679.0,5.0
95369808,The Elder Scrolls V Skyrim,56.0,5.0
95380196,Call of Duty Black Ops II,27.0,5.0
95380196,Call of Duty Ghosts,31.0,5.0
95380196,Call of Duty Modern Warfare 3,19.5,4.0
95440541,Call of Duty Modern Warfare 3,35.0,5.0
95440541,Call of Duty Modern Warfare 3 - Multiplayer,337.0,5.0
95440541,Team Fortress 2,5.8,2.0
95460323,Football Manager 2012,48.0,5.0
95461199,Counter-Strike,893.0,5.0
95531306,BioShock,10.4,3.0
95531306,Borderlands 2,62.0,5.0
95531306,Borderlands The Pre-Sequel,31.0,5.0
95531306,Dishonored,19.2,4.0
95531306,Dota 2,11.1,3.0
95531306,The Elder Scrolls V Skyrim,222.0,5.0
95542056,Dota 2,19.3,4.0
95545167,Terraria,189.0,5.0
95562622,Football Manager 2012,115.0,5.0
95586525,Call of Duty Modern Warfare 3,26.0,5.0
95586525,Call of Duty Modern Warfare 3 - Multiplayer,126.0,5.0
95695156,Killing Floor,29.0,5.0
95695156,Left 4 Dead 2,2.7,1.0
95695156,Portal,3.7,1.0
95695156,Portal 2,5.1,2.0
95699780,Arma 3,5.4,2.0
95699780,Call of Duty Black Ops - Multiplayer,2.5,1.0
95699780,Call of Duty Black Ops II,10.3,3.0
95699780,Call of Duty Black Ops II - Multiplayer,184.0,5.0
95699780,Call of Duty Black Ops II - Zombies,80.0,5.0
95699780,Call of Duty Ghosts,8.0,2.0
95699780,Call of Duty Ghosts - Multiplayer,16.3,4.0
95699780,Call of Duty Modern Warfare 3,24.0,4.0
95699780,Call of Duty Modern Warfare 3 - Multiplayer,242.0,5.0
95699780,Counter-Strike Global Offensive,2.4,1.0
95699780,Far Cry 3,8.6,3.0
95699780,Just Cause 2 Multiplayer Mod,22.0,4.0
95699780,Kerbal Space Program,4.2,2.0
95699780,Loadout,4.8,2.0
95699780,Metro 2033,2.1,1.0
95699780,Portal 2,57.0,5.0
95699780,Sniper Elite V2,6.4,2.0
95699780,Team Fortress 2,14.5,4.0
95699780,Tomb Raider,13.4,4.0
95699780,Unturned,9.6,3.0
95758079,Dota 2,5866.0,5.0
95761491,Counter-Strike,8.8,3.0
95780749,Goat Simulator,18.4,4.0
95780749,Terraria,7.7,2.0
95819457,Dungeon Defenders,5.5,2.0
95853467,Counter-Strike,69.0,5.0
95853467,Counter-Strike Condition Zero,62.0,5.0
95853467,Counter-Strike Source,1021.0,5.0
95853467,Robocraft,6.7,2.0
95898619,Counter-Strike,2.4,1.0
95898619,Counter-Strike Condition Zero,12.6,4.0
95898619,Counter-Strike Global Offensive,227.0,5.0
95898619,Counter-Strike Source,396.0,5.0
95898619,Dead Island,10.1,3.0
95911580,Crusader Kings II,134.0,5.0
95911580,Total War ROME II - Emperor Edition,23.0,4.0
95911580,Tropico 4,11.5,3.0
95996939,Fallout New Vegas,26.0,5.0
95996939,Sid Meier's Civilization V,303.0,5.0
95996939,The Elder Scrolls V Skyrim,230.0,5.0
96001430,Team Fortress 2,207.0,5.0
96014467,Arma 2 Operation Arrowhead,10.2,3.0
96014467,Arma 3,46.0,5.0
96014467,Banished,11.6,3.0
96014467,Call of Duty Ghosts,42.0,5.0
96014467,Call of Duty Ghosts - Multiplayer,11.8,3.0
96014467,DayZ,9.6,3.0
96014467,Dota 2,2.6,1.0
96014467,Empire Total War,57.0,5.0
96014467,Medieval II Total War,16.0,4.0
96014467,Napoleon Total War,12.3,4.0
96014467,The Elder Scrolls V Skyrim,242.0,5.0
96014467,Total War ROME II - Emperor Edition,689.0,5.0
96014467,Total War SHOGUN 2,621.0,5.0
96014467,War Thunder,6.0,2.0
96024806,Call of Duty Modern Warfare 3,93.0,5.0
96024806,Call of Duty Modern Warfare 3 - Multiplayer,35.0,5.0
96030847,Empire Total War,11.0,3.0
96030847,Saints Row The Third,33.0,5.0
96057546,Dota 2,2.6,1.0
96057546,Team Fortress 2,62.0,5.0
96079217,Terraria,69.0,5.0
96095486,The Elder Scrolls V Skyrim,105.0,5.0
96144791,Team Fortress 2,5.1,2.0
96149161,Left 4 Dead 2,14.1,4.0
96149161,Serious Sam 3 BFE,135.0,5.0
96149161,Sniper Elite V2,241.0,5.0
96157153,Call of Duty Black Ops,20.0,4.0
96167505,Mount & Blade Warband,351.0,5.0
96167505,Sid Meier's Civilization V,741.0,5.0
96167505,Sniper Elite V2,123.0,5.0
96204317,Call of Duty Black Ops,26.0,5.0
96204317,Call of Duty Black Ops II,40.0,5.0
96204317,Call of Duty Ghosts,7.1,2.0
96204317,Call of Duty Modern Warfare 3,29.0,5.0
96204317,Mafia II,55.0,5.0
96204317,Metro 2033,7.9,2.0
96204317,Sid Meier's Civilization V,67.0,5.0
96219642,Team Fortress 2,212.0,5.0
96221495,Portal 2,10.9,3.0
96232797,Team Fortress 2,4.3,2.0
96249915,Defiance,6.9,2.0
96249915,Dota 2,4.2,2.0
96249915,Warframe,62.0,5.0
96269099,Counter-Strike Global Offensive,837.0,5.0
96269099,Team Fortress 2,16.7,4.0
96282673,Don't Starve,37.0,5.0
96282673,Dota 2,52.0,5.0
96282673,Portal 2,3.8,1.0
96282673,The Elder Scrolls V Skyrim,20.0,4.0
96282673,Tomb Raider,25.0,5.0
96400571,7 Days to Die,14.6,4.0
96400571,ARK Survival Evolved,100.0,5.0
96400571,Arma 2,87.0,5.0
96400571,Arma 2 Operation Arrowhead,303.0,5.0
96400571,Arma 3,142.0,5.0
96400571,Counter-Strike Global Offensive,321.0,5.0
96400571,Dishonored,5.2,2.0
96400571,Don't Starve,3.3,1.0
96400571,Don't Starve Together Beta,25.0,5.0
96400571,Dota 2,3.2,1.0
96400571,Dungeon Defenders,53.0,5.0
96400571,Euro Truck Simulator 2,5.2,2.0
96400571,Fallout 3 - Game of the Year Edition,7.8,2.0
96400571,Far Cry 3,154.0,5.0
96400571,Garry's Mod,34.0,5.0
96400571,Just Cause 2,270.0,5.0
96400571,Loadout,4.0,1.0
96400571,Mirror's Edge,8.6,3.0
96400571,Mount & Blade Warband,75.0,5.0
96400571,Natural Selection 2,26.0,5.0
96400571,PlanetSide 2,72.0,5.0
96400571,RAGE,22.0,4.0
96400571,Robocraft,8.8,3.0
96400571,Rust,113.0,5.0
96400571,Sid Meier's Civilization V,44.0,5.0
96400571,TERA,17.1,4.0
96400571,Team Fortress 2,17.5,4.0
96400571,Terraria,106.0,5.0
96400571,The Binding of Isaac,36.0,5.0
96400571,The Binding of Isaac Rebirth,2.4,1.0
96400571,The Elder Scrolls V Skyrim,732.0,5.0
96400571,The Mighty Quest For Epic Loot,48.0,5.0
96400571,Total War ROME II - Emperor Edition,4.9,2.0
96400571,Unturned,65.0,5.0
96400571,XCOM Enemy Unknown,6.4,2.0
96435667,Team Fortress 2,2.8,1.0
96439660,Sid Meier's Civilization V,38.0,5.0
96440794,Portal 2,14.4,4.0
96440794,Team Fortress 2,3.5,1.0
96504332,Dota 2,4.2,2.0
96504332,The Elder Scrolls V Skyrim,523.0,5.0
96520565,Call of Duty Modern Warfare 3,6.5,2.0
96556535,Counter-Strike Global Offensive,336.0,5.0
96556535,DayZ,52.0,5.0
96556535,Dead Island Epidemic,2.1,1.0
96556535,Dota 2,2154.0,5.0
96556535,Grand Theft Auto IV,6.1,2.0
96556535,Just Cause 2 Multiplayer Mod,3.9,1.0
